row ,county_name,state_abbr,votes_total,votes_dem,votes_gop,combined_fips,per_dem,per_gop
199,Santa Clara County,CA,491687,343239,136347,6085,0.69808435,0.277304464
200,Santa Cruz County,CA,81294,61106,17132,6087,0.75166679,0.21074126
201,Shasta County,CA,54121,18184,34561,6089,0.335987879,0.638587609
202,Sierra County,CA,1779,652,1056,6091,0.366498033,0.593591906
203,Siskiyou County,CA,17505,7110,9844,6093,0.406169666,0.562353613
204,Solano County,CA,138565,87225,48364,6095,0.629487966,0.349034749
205,Sonoma County,CA,175738,124504,45666,6097,0.708463736,0.259852735
206,Stanislaus County,CA,143620,70609,69549,6099,0.491637655,0.484257067
207,Sutter County,CA,20988,8004,12576,6101,0.381360778,0.599199543
208,Tehama County,CA,17356,6032,10791,6103,0.347545517,0.621744642
209,Trinity County,CA,5030,2367,2422,6105,0.470576541,0.481510934
210,Tulare County,CA,72832,29191,42186,6107,0.400799099,0.579223418
211,Tuolumne County,CA,23730,9628,13410,6109,0.405731142,0.565107459
212,Ventura County,CA,267907,138119,123919,6111,0.515548306,0.462544838
213,Yolo County,CA,59613,38856,19080,6113,0.651804137,0.320064415
214,Yuba County,CA,15009,5817,8746,6115,0.38756746,0.582717036
215,Adams County,CO,161495,90843,66531,8001,0.562512771,0.411969411
216,Alamosa County,CO,6671,3782,2693,8003,0.566931495,0.403687603
217,Arapahoe County,CO,254746,135433,114232,8005,0.531639358,0.448415284
218,Archuleta County,CO,6646,2637,3831,8007,0.396780018,0.576436955
219,Baca County,CO,2096,462,1554,8009,0.220419847,0.741412214
220,Bent County,CO,1881,778,1053,8011,0.413609782,0.559808612
221,Boulder County,CO,173207,120485,48526,8013,0.695612764,0.280161887
222,Broomfield County,CO,32191,16653,14765,8014,0.517318505,0.458668572
223,Chaffee County,CO,10217,4967,4949,8015,0.486150533,0.484388764
224,Cheyenne County,CO,1045,162,858,8017,0.155023923,0.821052632
225,Clear Creek County,CO,5610,3041,2381,8019,0.542067736,0.424420677
226,Conejos County,CO,4027,2180,1794,8021,0.541345915,0.445492923
227,Costilla County,CO,1804,1317,440,8023,0.730044346,0.243902439
228,Crowley County,CO,1502,535,924,8025,0.356191744,0.61517976
229,Custer County,CO,2697,862,1776,8027,0.319614386,0.658509455
230,Delta County,CO,15681,4542,10762,8029,0.289649895,0.686308271
231,Denver County,CO,285564,209759,69755,8031,0.73454287,0.244270987
232,Dolores County,CO,1218,329,838,8033,0.270114943,0.688013136
233,Douglas County,CO,150160,54093,93930,8035,0.360235749,0.625532765
234,Eagle County,CO,22374,12598,9317,8037,0.563064271,0.416420846
235,Elbert County,CO,13993,3542,10148,8039,0.253126563,0.725219753
236,El Paso County,CO,275604,104989,163819,8041,0.380941496,0.594399936
237,Fremont County,CO,20258,6644,13087,8043,0.327969197,0.646016389
238,Garfield County,CO,23695,10989,12159,8045,0.463768728,0.513146233
239,Gilpin County,CO,3271,1854,1320,8047,0.566799144,0.403546316
240,Grand County,CO,7961,3575,4149,8049,0.449064188,0.521165683
241,Gunnison County,CO,7912,4563,3106,8051,0.576718908,0.392568251
242,Hinsdale County,CO,598,228,352,8053,0.381270903,0.588628763
243,Huerfano County,CO,3623,1897,1615,8055,0.523599227,0.44576318
244,Jackson County,CO,848,216,600,8057,0.254716981,0.70754717
245,Jefferson County,CO,300151,153069,139960,8059,0.509973313,0.46629863
246,Kiowa County,CO,821,118,677,8061,0.143727162,0.824604141
247,Kit Carson County,CO,3525,789,2664,8063,0.223829787,0.755744681
248,Lake County,CO,2993,1807,1087,8065,0.603742065,0.363180755
249,La Plata County,CO,28475,15063,12554,8067,0.528990342,0.440877963
250,Larimer County,CO,161823,83103,74603,8069,0.513542574,0.461016048
251,Las Animas County,CO,6532,3282,3105,8071,0.502449479,0.475352113
252,Lincoln County,CO,2248,537,1663,8073,0.238879004,0.739768683
253,Logan County,CO,9030,2675,6124,8075,0.296234773,0.678183832
254,Mesa County,CO,69033,22448,45087,8077,0.325177814,0.65312242
255,Mineral County,CO,650,291,344,8079,0.447692308,0.529230769
256,Moffat County,CO,6042,1291,4616,8081,0.21367097,0.763985435
257,Montezuma County,CO,12232,4486,7372,8083,0.366742969,0.602681491
258,Montrose County,CO,19054,5852,12789,8085,0.307127112,0.671197649
259,Morgan County,CO,10478,3761,6461,8087,0.358942546,0.61662531
260,Otero County,CO,8039,3566,4315,8089,0.443587511,0.536758303
261,Ouray County,CO,3183,1640,1470,8091,0.515237198,0.461828464
262,Park County,CO,9054,3721,5085,8093,0.410978573,0.561630219
263,Phillips County,CO,2265,588,1637,8095,0.259602649,0.722737307
264,Pitkin County,CO,9779,6648,2941,8097,0.679824113,0.300746498
265,Prowers County,CO,4809,1498,3200,8099,0.311499272,0.665419006
266,Pueblo County,CO,73306,40624,31023,8101,0.554170191,0.423198647
267,Rio Blanco County,CO,3311,561,2677,8103,0.169435216,0.808517064
268,Rio Grande County,CO,5453,2428,2892,8105,0.44525949,0.530350266
269,Routt County,CO,13038,7389,5361,8107,0.566728026,0.411182697
270,Saguache County,CO,2796,1762,937,8109,0.63018598,0.335121602
271,San Juan County,CO,506,266,212,8111,0.5256917,0.418972332
272,San Miguel County,CO,4215,2961,1144,8113,0.702491103,0.271411625
273,Sedgwick County,CO,1337,419,881,8115,0.313388182,0.658937921
274,Summit County,CO,15038,9169,5495,8117,0.609722038,0.365407634
275,Teller County,CO,12144,3894,7909,8119,0.320652174,0.651268116
276,Washington County,CO,2567,461,2059,8121,0.179587067,0.802103623
277,Weld County,CO,112695,47418,62350,8123,0.420764009,0.553263233
278,Yuma County,CO,4481,950,3433,8125,0.212006249,0.766123633
279,Fairfield County,CT,9333,4777,4445,9001,0.511839709,0.47626701
280,Fairfield County,CT,37476,32135,5168,9001,0.857482122,0.13790159
281,Fairfield County,CT,8965,3916,4941,9001,0.436809816,0.551143335
282,Fairfield County,CT,26161,15290,10590,9001,0.584457781,0.40480104
283,Fairfield County,CT,9468,3182,6220,9001,0.336079425,0.656949725
284,Fairfield County,CT,4266,1841,2380,9001,0.431551805,0.557899672
285,Fairfield County,CT,29933,15282,14352,9001,0.510540206,0.479470818
286,Fairfield County,CT,25714,11137,14368,9001,0.433110368,0.558761764
287,Fairfield County,CT,10335,4446,5757,9001,0.430188679,0.557039187
288,Fairfield County,CT,10862,3804,6966,9001,0.350211747,0.641318358
289,Fairfield County,CT,7699,3323,4288,9001,0.431614495,0.556955449
290,Fairfield County,CT,14575,6822,7591,9001,0.46806175,0.520823328
291,Fairfield County,CT,35499,22369,12773,9001,0.630130426,0.359812952
292,Fairfield County,CT,5351,2787,2503,9001,0.520837227,0.467763035
293,Fairfield County,CT,13955,6461,7360,9001,0.462988176,0.527409531
294,Fairfield County,CT,18904,8362,10327,9001,0.442340245,0.5462865
295,Fairfield County,CT,2096,1020,1049,9001,0.486641221,0.500477099
296,Fairfield County,CT,47529,29623,17473,9001,0.623261588,0.367628185
297,Fairfield County,CT,23034,13483,9324,9001,0.585352088,0.404792915
298,Fairfield County,CT,18869,8703,9986,9001,0.46123271,0.529227834
299,Fairfield County,CT,5425,2911,2514,9001,0.536589862,0.463410138
300,Fairfield County,CT,15047,8494,6439,9001,0.564497907,0.427925832
301,Fairfield County,CT,10115,4589,5424,9001,0.45368265,0.536233317
302,Hartford County,CT,11947,6305,5537,9003,0.527747552,0.463463631
303,Hartford County,CT,10984,5499,5361,9003,0.500637291,0.488073562
304,Hartford County,CT,11891,9917,1925,9003,0.833992095,0.161887142
305,Hartford County,CT,24088,13283,10548,9003,0.5514364,0.437894387
306,Hartford County,CT,5098,2357,2683,9003,0.462338172,0.526284818
307,Hartford County,CT,5791,2967,2742,9003,0.512346745,0.473493352
308,Hartford County,CT,2878,1389,1448,9003,0.482626824,0.503127172
309,Hartford County,CT,17417,13000,4272,9003,0.746397198,0.245277602
310,Hartford County,CT,5387,3072,2250,9003,0.570261741,0.417672174
311,Hartford County,CT,18143,10145,7703,9003,0.559168825,0.42457146
312,Hartford County,CT,13780,7012,6610,9003,0.508853411,0.479680697
313,Hartford County,CT,19166,10135,8809,9003,0.528801002,0.459615987
314,Hartford County,CT,6378,3079,3221,9003,0.482753214,0.505017247
315,Hartford County,CT,34037,31735,2138,9003,0.932367717,0.062813997
316,Hartford County,CT,1208,414,778,9003,0.342715232,0.644039735
317,Hartford County,CT,23869,15565,7961,9003,0.652101052,0.333528845
318,Hartford County,CT,3509,1791,1668,9003,0.510401824,0.475349102
319,Hartford County,CT,21208,16051,4782,9003,0.756837043,0.225480951
320,Hartford County,CT,14735,8792,5752,9003,0.596674584,0.390363081
321,Hartford County,CT,7967,4545,3320,9003,0.570478223,0.416718966
322,Hartford County,CT,9308,5173,4029,9003,0.555758487,0.432853459
323,Hartford County,CT,13742,6853,6710,9003,0.498690147,0.488284093
324,Hartford County,CT,21462,10727,10452,9003,0.499813624,0.48700028
325,Hartford County,CT,13659,7708,5774,9003,0.564316568,0.422724943
326,Hartford County,CT,7271,3332,3863,9003,0.458258836,0.531288681
327,Hartford County,CT,31968,21080,10538,9003,0.659409409,0.329642142
328,Hartford County,CT,13936,7753,6015,9003,0.556328932,0.431615959
329,Hartford County,CT,15938,11461,4305,9003,0.719099009,0.270109173
330,Hartford County,CT,5720,3174,2454,9003,0.554895105,0.429020979
331,Litchfield County,CT,2105,1033,1033,9005,0.490736342,0.490736342
332,Litchfield County,CT,2182,894,1272,9005,0.409715857,0.582951421
333,Litchfield County,CT,1186,529,641,9005,0.446037099,0.540472175
334,Litchfield County,CT,606,384,210,9005,0.633663366,0.346534653
335,Litchfield County,CT,856,380,462,9005,0.443925234,0.539719626
336,Litchfield County,CT,883,629,250,9005,0.712344281,0.283125708
337,Litchfield County,CT,1785,749,1017,9005,0.419607843,0.569747899
338,Litchfield County,CT,3244,1260,1924,9005,0.388409371,0.593094945
339,Litchfield County,CT,1706,1080,606,9005,0.633059789,0.355216882
340,Litchfield County,CT,4632,2151,2403,9005,0.464378238,0.518782383
341,Litchfield County,CT,1309,542,747,9005,0.414056532,0.570664629
342,Litchfield County,CT,3881,1759,2056,9005,0.453233703,0.529760371
343,Litchfield County,CT,13160,6640,6330,9005,0.504559271,0.48100304
344,Litchfield County,CT,949,556,384,9005,0.585879874,0.404636459
345,Litchfield County,CT,1277,706,552,9005,0.552858262,0.432263117
346,Litchfield County,CT,5352,2553,2713,9005,0.477017937,0.506913303
347,Litchfield County,CT,1477,758,706,9005,0.513202437,0.477995938
348,Litchfield County,CT,2243,1552,659,9005,0.69193045,0.293802942
349,Litchfield County,CT,1440,902,519,9005,0.626388889,0.360416667
350,Litchfield County,CT,3763,1556,2144,9005,0.413499867,0.569758172
351,Litchfield County,CT,14419,6843,7320,9005,0.474582149,0.5076635
